clab,cf,cr,cw,cl,cs,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,Vcmax25,BallBerrySlope,Cab,Car,Cbrown,Cw,Ant
952.626953125,30.302734375,68.974609375,29657.2265625,761.201171875,68192.3828125,0.0011,0.58,0.224853515625,0.457,4.6211032226562505,0.0003135009765625,0.00672,0.001,0.00066897841796875,0.031380859375,252.31640625,0.162646484375,30,300.0,50,26.376953125,33.30078125,10.0,40.71,7.69,0.4,0.01,0.001
629.716796875,30.302734375,68.974609375,29657.2265625,761.201171875,68192.3828125,0.0011,0.58,0.224853515625,0.457,4.6211032226562505,0.0003135009765625,0.00672,0.001,0.00066897841796875,0.031380859375,252.31640625,0.162646484375,30,300.0,50,26.376953125,33.30078125,10.0,40.71,7.69,0.4,0.01,0.001
952.626953125,376.416015625,68.974609375,29657.2265625,761.201171875,68192.3828125,0.0011,0.58,0.224853515625,0.457,4.6211032226562505,0.0003135009765625,0.00672,0.001,0.00066897841796875,0.031380859375,252.31640625,0.162646484375,30,300.0,50,26.376953125,33.30078125,10.0,40.71,7.69,0.4,0.01,0.001
952.626953125,30.302734375,422.822265625,29657.2265625,761.201171875,68192.3828125,0.0011,0.58,0.224853515625,0.457,4.6211032226562505,0.0003135009765625,0.00672,0.001,0.00066897841796875,0.031380859375,252.31640625,0.162646484375,30,300.0,50,26.376953125,33.30078125,10.0,40.71,7.69,0.4,0.01,0.001
952.626953125,30.302734375,68.974609375,12202.1484375,761.201171875,68192.3828125,0.0011,0.58,0.224853515625,0.457,4.6211032226562505,0.0003135009765625,0.00672,0.001,0.00066897841796875,0.031380859375,252.31640625,0.162646484375,30,300.0,50,26.376953125,33.30078125,10.0,40.71,7.69,0.4,0.01,0.001
952.626953125,30.302734375,68.974609375,29657.2265625,935.224609375,68192.3828125,0.0011,0.58,0.224853515625,0.457,4.6211032226562505,0.0003135009765625,0.00672,0.001,0.00066897841796875,0.031380859375,252.31640625,0.162646484375,30,300.0,50,26.376953125,33.30078125,10.0,40.71,7.69,0.4,0.01,0.001
952.626953125,30.302734375,68.974609375,29657.2265625,761.201171875,87334.9609375,0.0011,0.58,0.224853515625,0.457,4.6211032226562505,0.0003135009765625,0.00672,0.001,0.00066897841796875,0.031380859375,252.31640625,0.162646484375,30,300.0,50,26.376953125,33.30078125,10.0,40.71,7.69,0.4,0.01,0.001
952.626953125,30.302734375,68.974609375,29657.2265625,761.201171875,68192.3828125,0.0011,0.58,0.353095703125,0.457,4.6211032226562505,0.0003135009765625,0.00672,0.001,0.00066897841796875,0.031380859375,252.31640625,0.162646484375,30,300.0,50,26.376953125,33.30078125,10.0,40.71,7.69,0.4,0.01,0.001
952.626953125,30.302734375,68.974609375,29657.2265625,761.201171875,68192.3828125,0.0011,0.58,0.224853515625,0.457,4.96484462890625,0.0003135009765625,0.00672,0.001,0.00066897841796875,0.031380859375,252.31640625,0.162646484375,30,300.0,50,26.376953125,33.30078125,10.0,40.71,7.69,0.4,0.01,0.001
952.626953125,30.302734375,68.974609375,29657.2265625,761.201171875,68192.3828125,0.0011,0.58,0.224853515625,0.457,4.6211032226562505,0.0007286376953125,0.00672,0.001,0.00066897841796875,0.031380859375,252.31640625,0.162646484375,30,300.0,50,26.376953125,33.30078125,10.0,40.71,7.69,0.4,0.01,0.001
952.626953125,30.302734375,68.974609375,29657.2265625,761.201171875,68192.3828125,0.0011,0.58,0.224853515625,0.457,4.6211032226562505,0.0003135009765625,0.00672,0.001,0.00016316962890625,0.031380859375,252.31640625,0.162646484375,30,300.0,50,26.376953125,33.30078125,10.0,40.71,7.69,0.4,0.01,0.001
952.626953125,30.302734375,68.974609375,29657.2265625,761.201171875,68192.3828125,0.0011,0.58,0.224853515625,0.457,4.6211032226562505,0.0003135009765625,0.00672,0.001,0.00066897841796875,0.025205078125,252.31640625,0.162646484375,30,300.0,50,26.376953125,33.30078125,10.0,40.71,7.69,0.4,0.01,0.001
952.626953125,30.302734375,68.974609375,29657.2265625,761.201171875,68192.3828125,0.0011,0.58,0.224853515625,0.457,4.6211032226562505,0.0003135009765625,0.00672,0.001,0.00066897841796875,0.031380859375,50.41015625,0.162646484375,30,300.0,50,26.376953125,33.30078125,10.0,40.71,7.69,0.4,0.01,0.001
952.626953125,30.302734375,68.974609375,29657.2265625,761.201171875,68192.3828125,0.0011,0.58,0.224853515625,0.457,4.6211032226562505,0.0003135009765625,0.00672,0.001,0.00066897841796875,0.031380859375,252.31640625,0.353095703125,30,300.0,50,26.376953125,33.30078125,10.0,40.71,7.69,0.4,0.01,0.001
952.626953125,30.302734375,68.974609375,29657.2265625,761.201171875,68192.3828125,0.0011,0.58,0.224853515625,0.457,4.6211032226562505,0.0003135009765625,0.00672,0.001,0.00066897841796875,0.031380859375,252.31640625,0.162646484375,30,300.0,50,230.517578125,33.30078125,10.0,40.71,7.69,0.4,0.01,0.001
952.626953125,30.302734375,68.974609375,29657.2265625,761.201171875,68192.3828125,0.0011,0.58,0.224853515625,0.457,4.6211032226562505,0.0003135009765625,0.00672,0.001,0.00066897841796875,0.031380859375,252.31640625,0.162646484375,30,300.0,50,26.376953125,89.74609375,10.0,40.71,7.69,0.4,0.01,0.001
952.626953125,376.416015625,422.822265625,12202.1484375,935.224609375,87334.9609375,0.0011,0.58,0.353095703125,0.457,4.96484462890625,0.0007286376953125,0.00672,0.001,0.00016316962890625,0.025205078125,50.41015625,0.353095703125,30,300.0,50,230.517578125,89.74609375,10.0,40.71,7.69,0.4,0.01,0.001
629.716796875,30.302734375,422.822265625,12202.1484375,935.224609375,87334.9609375,0.0011,0.58,0.353095703125,0.457,4.96484462890625,0.0007286376953125,0.00672,0.001,0.00016316962890625,0.025205078125,50.41015625,0.353095703125,30,300.0,50,230.517578125,89.74609375,10.0,40.71,7.69,0.4,0.01,0.001
629.716796875,376.416015625,68.974609375,12202.1484375,935.224609375,87334.9609375,0.0011,0.58,0.353095703125,0.457,4.96484462890625,0.0007286376953125,0.00672,0.001,0.00016316962890625,0.025205078125,50.41015625,0.353095703125,30,300.0,50,230.517578125,89.74609375,10.0,40.71,7.69,0.4,0.01,0.001
629.716796875,376.416015625,422.822265625,29657.2265625,935.224609375,87334.9609375,0.0011,0.58,0.353095703125,0.457,4.96484462890625,0.0007286376953125,0.00672,0.001,0.00016316962890625,0.025205078125,50.41015625,0.353095703125,30,300.0,50,230.517578125,89.74609375,10.0,40.71,7.69,0.4,0.01,0.001
629.716796875,376.416015625,422.822265625,12202.1484375,761.201171875,87334.9609375,0.0011,0.58,0.353095703125,0.457,4.96484462890625,0.0007286376953125,0.00672,0.001,0.00016316962890625,0.025205078125,50.41015625,0.353095703125,30,300.0,50,230.517578125,89.74609375,10.0,40.71,7.69,0.4,0.01,0.001
629.716796875,376.416015625,422.822265625,12202.1484375,935.224609375,68192.3828125,0.0011,0.58,0.353095703125,0.457,4.96484462890625,0.0007286376953125,0.00672,0.001,0.00016316962890625,0.025205078125,50.41015625,0.353095703125,30,300.0,50,230.517578125,89.74609375,10.0,40.71,7.69,0.4,0.01,0.001
629.716796875,376.416015625,422.822265625,12202.1484375,935.224609375,87334.9609375,0.0011,0.58,0.224853515625,0.457,4.96484462890625,0.0007286376953125,0.00672,0.001,0.00016316962890625,0.025205078125,50.41015625,0.353095703125,30,300.0,50,230.517578125,89.74609375,10.0,40.71,7.69,0.4,0.01,0.001
629.716796875,376.416015625,422.822265625,12202.1484375,935.224609375,87334.9609375,0.0011,0.58,0.353095703125,0.457,4.6211032226562505,0.0007286376953125,0.00672,0.001,0.00016316962890625,0.025205078125,50.41015625,0.353095703125,30,300.0,50,230.517578125,89.74609375,10.0,40.71,7.69,0.4,0.01,0.001
629.716796875,376.416015625,422.822265625,12202.1484375,935.224609375,87334.9609375,0.0011,0.58,0.353095703125,0.457,4.96484462890625,0.0003135009765625,0.00672,0.001,0.00016316962890625,0.025205078125,50.41015625,0.353095703125,30,300.0,50,230.517578125,89.74609375,10.0,40.71,7.69,0.4,0.01,0.001
629.716796875,376.416015625,422.822265625,12202.1484375,935.224609375,87334.9609375,0.0011,0.58,0.353095703125,0.457,4.96484462890625,0.0007286376953125,0.00672,0.001,0.00066897841796875,0.025205078125,50.41015625,0.353095703125,30,300.0,50,230.517578125,89.74609375,10.0,40.71,7.69,0.4,0.01,0.001
629.716796875,376.416015625,422.822265625,12202.1484375,935.224609375,87334.9609375,0.0011,0.58,0.353095703125,0.457,4.96484462890625,0.0007286376953125,0.00672,0.001,0.00016316962890625,0.031380859375,50.41015625,0.353095703125,30,300.0,50,230.517578125,89.74609375,10.0,40.71,7.69,0.4,0.01,0.001
629.716796875,376.416015625,422.822265625,12202.1484375,935.224609375,87334.9609375,0.0011,0.58,0.353095703125,0.457,4.96484462890625,0.0007286376953125,0.00672,0.001,0.00016316962890625,0.025205078125,252.31640625,0.353095703125,30,300.0,50,230.517578125,89.74609375,10.0,40.71,7.69,0.4,0.01,0.001
629.716796875,376.416015625,422.822265625,12202.1484375,935.224609375,87334.9609375,0.0011,0.58,0.353095703125,0.457,4.96484462890625,0.0007286376953125,0.00672,0.001,0.00016316962890625,0.025205078125,50.41015625,0.162646484375,30,300.0,50,230.517578125,89.74609375,10.0,40.71,7.69,0.4,0.01,0.001
629.716796875,376.416015625,422.822265625,12202.1484375,935.224609375,87334.9609375,0.0011,0.58,0.353095703125,0.457,4.96484462890625,0.0007286376953125,0.00672,0.001,0.00016316962890625,0.025205078125,50.41015625,0.353095703125,30,300.0,50,26.376953125,89.74609375,10.0,40.71,7.69,0.4,0.01,0.001
629.716796875,376.416015625,422.822265625,12202.1484375,935.224609375,87334.9609375,0.0011,0.58,0.353095703125,0.457,4.96484462890625,0.0007286376953125,0.00672,0.001,0.00016316962890625,0.025205078125,50.41015625,0.353095703125,30,300.0,50,230.517578125,33.30078125,10.0,40.71,7.69,0.4,0.01,0.001
629.716796875,376.416015625,422.822265625,12202.1484375,935.224609375,87334.9609375,0.0011,0.58,0.353095703125,0.457,4.96484462890625,0.0007286376953125,0.00672,0.001,0.00016316962890625,0.025205078125,50.41015625,0.353095703125,30,300.0,50,230.517578125,89.74609375,10.0,40.71,7.69,0.4,0.01,0.001
457.626953125,525.302734375,563.974609375,16157.2265625,266.201171875,18692.3828125,0.0011,0.58,0.469853515625,0.457,2.6211532226562504,0.0008010009765625,0.00672,0.001,0.00016902841796875,0.062380859375,70.31640625,0.407646484375,30,300.0,50,221.376953125,83.30078125,10.0,40.71,7.69,0.4,0.01,0.001
134.716796875,525.302734375,563.974609375,16157.2265625,266.201171875,18692.3828125,0.0011,0.58,0.469853515625,0.457,2.6211532226562504,0.0008010009765625,0.00672,0.001,0.00016902841796875,0.062380859375,70.31640625,0.407646484375,30,300.0,50,221.376953125,83.30078125,10.0,40.71,7.69,0.4,0.01,0.001
457.626953125,871.416015625,563.974609375,16157.2265625,266.201171875,18692.3828125,0.0011,0.58,0.469853515625,0.457,2.6211532226562504,0.0008010009765625,0.00672,0.001,0.00016902841796875,0.062380859375,70.31640625,0.407646484375,30,300.0,50,221.376953125,83.30078125,10.0,40.71,7.69,0.4,0.01,0.001
457.626953125,525.302734375,917.822265625,16157.2265625,266.201171875,18692.3828125,0.0011,0.58,0.469853515625,0.457,2.6211532226562504,0.0008010009765625,0.00672,0.001,0.00016902841796875,0.062380859375,70.31640625,0.407646484375,30,300.0,50,221.376953125,83.30078125,10.0,40.71,7.69,0.4,0.01,0.001
457.626953125,525.302734375,563.974609375,25702.1484375,266.201171875,18692.3828125,0.0011,0.58,0.469853515625,0.457,2.6211532226562504,0.0008010009765625,0.00672,0.001,0.00016902841796875,0.062380859375,70.31640625,0.407646484375,30,300.0,50,221.376953125,83.30078125,10.0,40.71,7.69,0.4,0.01,0.001
457.626953125,525.302734375,563.974609375,16157.2265625,440.224609375,18692.3828125,0.0011,0.58,0.469853515625,0.457,2.6211532226562504,0.0008010009765625,0.00672,0.001,0.00016902841796875,0.062380859375,70.31640625,0.407646484375,30,300.0,50,221.376953125,83.30078125,10.0,40.71,7.69,0.4,0.01,0.001
457.626953125,525.302734375,563.974609375,16157.2265625,266.201171875,37834.9609375,0.0011,0.58,0.469853515625,0.457,2.6211532226562504,0.0008010009765625,0.00672,0.001,0.00016902841796875,0.062380859375,70.31640625,0.407646484375,30,300.0,50,221.376953125,83.30078125,10.0,40.71,7.69,0.4,0.01,0.001
457.626953125,525.302734375,563.974609375,16157.2265625,266.201171875,18692.3828125,0.0011,0.58,0.108095703125,0.457,2.6211532226562504,0.0008010009765625,0.00672,0.001,0.00016902841796875,0.062380859375,70.31640625,0.407646484375,30,300.0,50,221.376953125,83.30078125,10.0,40.71,7.69,0.4,0.01,0.001
457.626953125,525.302734375,563.974609375,16157.2265625,266.201171875,18692.3828125,0.0011,0.58,0.469853515625,0.457,2.96489462890625,0.0008010009765625,0.00672,0.001,0.00016902841796875,0.062380859375,70.31640625,0.407646484375,30,300.0,50,221.376953125,83.30078125,10.0,40.71,7.69,0.4,0.01,0.001
457.626953125,525.302734375,563.974609375,16157.2265625,266.201171875,18692.3828125,0.0011,0.58,0.469853515625,0.457,2.6211532226562504,0.00024113769531250003,0.00672,0.001,0.00016902841796875,0.062380859375,70.31640625,0.407646484375,30,300.0,50,221.376953125,83.30078125,10.0,40.71,7.69,0.4,0.01,0.001
457.626953125,525.302734375,563.974609375,16157.2265625,266.201171875,18692.3828125,0.0011,0.58,0.469853515625,0.457,2.6211532226562504,0.0008010009765625,0.00672,0.001,0.0006631196289062499,0.062380859375,70.31640625,0.407646484375,30,300.0,50,221.376953125,83.30078125,10.0,40.71,7.69,0.4,0.01,0.001
457.626953125,525.302734375,563.974609375,16157.2265625,266.201171875,18692.3828125,0.0011,0.58,0.469853515625,0.457,2.6211532226562504,0.0008010009765625,0.00672,0.001,0.00016902841796875,0.056205078125,70.31640625,0.407646484375,30,300.0,50,221.376953125,83.30078125,10.0,40.71,7.69,0.4,0.01,0.001
457.626953125,525.302734375,563.974609375,16157.2265625,266.201171875,18692.3828125,0.0011,0.58,0.469853515625,0.457,2.6211532226562504,0.0008010009765625,0.00672,0.001,0.00016902841796875,0.062380859375,232.41015625,0.407646484375,30,300.0,50,221.376953125,83.30078125,10.0,40.71,7.69,0.4,0.01,0.001
457.626953125,525.302734375,563.974609375,16157.2265625,266.201171875,18692.3828125,0.0011,0.58,0.469853515625,0.457,2.6211532226562504,0.0008010009765625,0.00672,0.001,0.00016902841796875,0.062380859375,70.31640625,0.108095703125,30,300.0,50,221.376953125,83.30078125,10.0,40.71,7.69,0.4,0.01,0.001
457.626953125,525.302734375,563.974609375,16157.2265625,266.201171875,18692.3828125,0.0011,0.58,0.469853515625,0.457,2.6211532226562504,0.0008010009765625,0.00672,0.001,0.00016902841796875,0.062380859375,70.31640625,0.407646484375,30,300.0,50,35.517578125,83.30078125,10.0,40.71,7.69,0.4,0.01,0.001
457.626953125,525.302734375,563.974609375,16157.2265625,266.201171875,18692.3828125,0.0011,0.58,0.469853515625,0.457,2.6211532226562504,0.0008010009765625,0.00672,0.001,0.00016902841796875,0.062380859375,70.31640625,0.407646484375,30,300.0,50,221.376953125,39.74609375,10.0,40.71,7.69,0.4,0.01,0.001
457.626953125,871.416015625,917.822265625,25702.1484375,440.224609375,37834.9609375,0.0011,0.58,0.108095703125,0.457,2.96489462890625,0.00024113769531250003,0.00672,0.001,0.0006631196289062499,0.056205078125,232.41015625,0.108095703125,30,300.0,50,35.517578125,39.74609375,10.0,40.71,7.69,0.4,0.01,0.001
134.716796875,525.302734375,917.822265625,25702.1484375,440.224609375,37834.9609375,0.0011,0.58,0.108095703125,0.457,2.96489462890625,0.00024113769531250003,0.00672,0.001,0.0006631196289062499,0.056205078125,232.41015625,0.108095703125,30,300.0,50,35.517578125,39.74609375,10.0,40.71,7.69,0.4,0.01,0.001
134.716796875,871.416015625,563.974609375,25702.1484375,440.224609375,37834.9609375,0.0011,0.58,0.108095703125,0.457,2.96489462890625,0.00024113769531250003,0.00672,0.001,0.0006631196289062499,0.056205078125,232.41015625,0.108095703125,30,300.0,50,35.517578125,39.74609375,10.0,40.71,7.69,0.4,0.01,0.001
134.716796875,871.416015625,917.822265625,16157.2265625,440.224609375,37834.9609375,0.0011,0.58,0.108095703125,0.457,2.96489462890625,0.00024113769531250003,0.00672,0.001,0.0006631196289062499,0.056205078125,232.41015625,0.108095703125,30,300.0,50,35.517578125,39.74609375,10.0,40.71,7.69,0.4,0.01,0.001
134.716796875,871.416015625,917.822265625,25702.1484375,266.201171875,37834.9609375,0.0011,0.58,0.108095703125,0.457,2.96489462890625,0.00024113769531250003,0.00672,0.001,0.0006631196289062499,0.056205078125,232.41015625,0.108095703125,30,300.0,50,35.517578125,39.74609375,10.0,40.71,7.69,0.4,0.01,0.001
134.716796875,871.416015625,917.822265625,25702.1484375,440.224609375,18692.3828125,0.0011,0.58,0.108095703125,0.457,2.96489462890625,0.00024113769531250003,0.00672,0.001,0.0006631196289062499,0.056205078125,232.41015625,0.108095703125,30,300.0,50,35.517578125,39.74609375,10.0,40.71,7.69,0.4,0.01,0.001
134.716796875,871.416015625,917.822265625,25702.1484375,440.224609375,37834.9609375,0.0011,0.58,0.469853515625,0.457,2.96489462890625,0.00024113769531250003,0.00672,0.001,0.0006631196289062499,0.056205078125,232.41015625,0.108095703125,30,300.0,50,35.517578125,39.74609375,10.0,40.71,7.69,0.4,0.01,0.001
134.716796875,871.416015625,917.822265625,25702.1484375,440.224609375,37834.9609375,0.0011,0.58,0.108095703125,0.457,2.6211532226562504,0.00024113769531250003,0.00672,0.001,0.0006631196289062499,0.056205078125,232.41015625,0.108095703125,30,300.0,50,35.517578125,39.74609375,10.0,40.71,7.69,0.4,0.01,0.001
134.716796875,871.416015625,917.822265625,25702.1484375,440.224609375,37834.9609375,0.0011,0.58,0.108095703125,0.457,2.96489462890625,0.0008010009765625,0.00672,0.001,0.0006631196289062499,0.056205078125,232.41015625,0.108095703125,30,300.0,50,35.517578125,39.74609375,10.0,40.71,7.69,0.4,0.01,0.001
134.716796875,871.416015625,917.822265625,25702.1484375,440.224609375,37834.9609375,0.0011,0.58,0.108095703125,0.457,2.96489462890625,0.00024113769531250003,0.00672,0.001,0.00016902841796875,0.056205078125,232.41015625,0.108095703125,30,300.0,50,35.517578125,39.74609375,10.0,40.71,7.69,0.4,0.01,0.001
134.716796875,871.416015625,917.822265625,25702.1484375,440.224609375,37834.9609375,0.0011,0.58,0.108095703125,0.457,2.96489462890625,0.00024113769531250003,0.00672,0.001,0.0006631196289062499,0.062380859375,232.41015625,0.108095703125,30,300.0,50,35.517578125,39.74609375,10.0,40.71,7.69,0.4,0.01,0.001
134.716796875,871.416015625,917.822265625,25702.1484375,440.224609375,37834.9609375,0.0011,0.58,0.108095703125,0.457,2.96489462890625,0.00024113769531250003,0.00672,0.001,0.0006631196289062499,0.056205078125,70.31640625,0.108095703125,30,300.0,50,35.517578125,39.74609375,10.0,40.71,7.69,0.4,0.01,0.001
134.716796875,871.416015625,917.822265625,25702.1484375,440.224609375,37834.9609375,0.0011,0.58,0.108095703125,0.457,2.96489462890625,0.00024113769531250003,0.00672,0.001,0.0006631196289062499,0.056205078125,232.41015625,0.407646484375,30,300.0,50,35.517578125,39.74609375,10.0,40.71,7.69,0.4,0.01,0.001
134.716796875,871.416015625,917.822265625,25702.1484375,440.224609375,37834.9609375,0.0011,0.58,0.108095703125,0.457,2.96489462890625,0.00024113769531250003,0.00672,0.001,0.0006631196289062499,0.056205078125,232.41015625,0.108095703125,30,300.0,50,221.376953125,39.74609375,10.0,40.71,7.69,0.4,0.01,0.001
134.716796875,871.416015625,917.822265625,25702.1484375,440.224609375,37834.9609375,0.0011,0.58,0.108095703125,0.457,2.96489462890625,0.00024113769531250003,0.00672,0.001,0.0006631196289062499,0.056205078125,232.41015625,0.108095703125,30,300.0,50,35.517578125,83.30078125,10.0,40.71,7.69,0.4,0.01,0.001
134.716796875,871.416015625,917.822265625,25702.1484375,440.224609375,37834.9609375,0.0011,0.58,0.108095703125,0.457,2.96489462890625,0.00024113769531250003,0.00672,0.001,0.0006631196289062499,0.056205078125,232.41015625,0.108095703125,30,300.0,50,35.517578125,39.74609375,10.0,40.71,7.69,0.4,0.01,0.001
333.876953125,154.052734375,935.224609375,12782.2265625,389.951171875,31067.3828125,0.0011,0.58,0.163603515625,0.457,4.12111572265625,0.0004353759765625,0.00672,0.001,0.0007939659179687499,0.023630859375,24.81640625,0.223896484375,30,300.0,50,367.626953125,95.80078125,10.0,40.71,7.69,0.4,0.01,0.001
10.966796875,154.052734375,935.224609375,12782.2265625,389.951171875,31067.3828125,0.0011,0.58,0.163603515625,0.457,4.12111572265625,0.0004353759765625,0.00672,0.001,0.0007939659179687499,0.023630859375,24.81640625,0.223896484375,30,300.0,50,367.626953125,95.80078125,10.0,40.71,7.69,0.4,0.01,0.001
333.876953125,995.166015625,935.224609375,12782.2265625,389.951171875,31067.3828125,0.0011,0.58,0.163603515625,0.457,4.12111572265625,0.0004353759765625,0.00672,0.001,0.0007939659179687499,0.023630859375,24.81640625,0.223896484375,30,300.0,50,367.626953125,95.80078125,10.0,40.71,7.69,0.4,0.01,0.001
333.876953125,154.052734375,794.072265625,12782.2265625,389.951171875,31067.3828125,0.0011,0.58,0.163603515625,0.457,4.12111572265625,0.0004353759765625,0.00672,0.001,0.0007939659179687499,0.023630859375,24.81640625,0.223896484375,30,300.0,50,367.626953125,95.80078125,10.0,40.71,7.69,0.4,0.01,0.001
333.876953125,154.052734375,935.224609375,15577.1484375,389.951171875,31067.3828125,0.0011,0.58,0.163603515625,0.457,4.12111572265625,0.0004353759765625,0.00672,0.001,0.0007939659179687499,0.023630859375,24.81640625,0.223896484375,30,300.0,50,367.626953125,95.80078125,10.0,40.71,7.69,0.4,0.01,0.001
333.876953125,154.052734375,935.224609375,12782.2265625,563.974609375,31067.3828125,0.0011,0.58,0.163603515625,0.457,4.12111572265625,0.0004353759765625,0.00672,0.001,0.0007939659179687499,0.023630859375,24.81640625,0.223896484375,30,300.0,50,367.626953125,95.80078125,10.0,40.71,7.69,0.4,0.01,0.001
333.876953125,154.052734375,935.224609375,12782.2265625,389.951171875,74959.9609375,0.0011,0.58,0.163603515625,0.457,4.12111572265625,0.0004353759765625,0.00672,0.001,0.0007939659179687499,0.023630859375,24.81640625,0.223896484375,30,300.0,50,367.626953125,95.80078125,10.0,40.71,7.69,0.4,0.01,0.001
333.876953125,154.052734375,935.224609375,12782.2265625,389.951171875,31067.3828125,0.0011,0.58,0.169345703125,0.457,4.12111572265625,0.0004353759765625,0.00672,0.001,0.0007939659179687499,0.023630859375,24.81640625,0.223896484375,30,300.0,50,367.626953125,95.80078125,10.0,40.71,7.69,0.4,0.01,0.001
333.876953125,154.052734375,935.224609375,12782.2265625,389.951171875,31067.3828125,0.0011,0.58,0.163603515625,0.457,4.46485712890625,0.0004353759765625,0.00672,0.001,0.0007939659179687499,0.023630859375,24.81640625,0.223896484375,30,300.0,50,367.626953125,95.80078125,10.0,40.71,7.69,0.4,0.01,0.001
333.876953125,154.052734375,935.224609375,12782.2265625,389.951171875,31067.3828125,0.0011,0.58,0.163603515625,0.457,4.12111572265625,0.0001192626953125,0.00672,0.001,0.0007939659179687499,0.023630859375,24.81640625,0.223896484375,30,300.0,50,367.626953125,95.80078125,10.0,40.71,7.69,0.4,0.01,0.001
333.876953125,154.052734375,935.224609375,12782.2265625,389.951171875,31067.3828125,0.0011,0.58,0.163603515625,0.457,4.12111572265625,0.0004353759765625,0.00672,0.001,0.0005381321289062499,0.023630859375,24.81640625,0.223896484375,30,300.0,50,367.626953125,95.80078125,10.0,40.71,7.69,0.4,0.01,0.001
333.876953125,154.052734375,935.224609375,12782.2265625,389.951171875,31067.3828125,0.0011,0.58,0.163603515625,0.457,4.12111572265625,0.0004353759765625,0.00672,0.001,0.0007939659179687499,0.032955078124999995,24.81640625,0.223896484375,30,300.0,50,367.626953125,95.80078125,10.0,40.71,7.69,0.4,0.01,0.001
333.876953125,154.052734375,935.224609375,12782.2265625,389.951171875,31067.3828125,0.0011,0.58,0.163603515625,0.457,4.12111572265625,0.0004353759765625,0.00672,0.001,0.0007939659179687499,0.023630859375,4.91015625,0.223896484375,30,300.0,50,367.626953125,95.80078125,10.0,40.71,7.69,0.4,0.01,0.001
333.876953125,154.052734375,935.224609375,12782.2265625,389.951171875,31067.3828125,0.0011,0.58,0.163603515625,0.457,4.12111572265625,0.0004353759765625,0.00672,0.001,0.0007939659179687499,0.023630859375,24.81640625,0.414345703125,30,300.0,50,367.626953125,95.80078125,10.0,40.71,7.69,0.4,0.01,0.001
333.876953125,154.052734375,935.224609375,12782.2265625,389.951171875,31067.3828125,0.0011,0.58,0.163603515625,0.457,4.12111572265625,0.0004353759765625,0.00672,0.001,0.0007939659179687499,0.023630859375,24.81640625,0.223896484375,30,300.0,50,376.767578125,95.80078125,10.0,40.71,7.69,0.4,0.01,0.001
333.876953125,154.052734375,935.224609375,12782.2265625,389.951171875,31067.3828125,0.0011,0.58,0.163603515625,0.457,4.12111572265625,0.0004353759765625,0.00672,0.001,0.0007939659179687499,0.023630859375,24.81640625,0.223896484375,30,300.0,50,367.626953125,2.24609375,10.0,40.71,7.69,0.4,0.01,0.001
333.876953125,995.166015625,794.072265625,15577.1484375,563.974609375,74959.9609375,0.0011,0.58,0.169345703125,0.457,4.46485712890625,0.0001192626953125,0.00672,0.001,0.0005381321289062499,0.032955078124999995,4.91015625,0.414345703125,30,300.0,50,376.767578125,2.24609375,10.0,40.71,7.69,0.4,0.01,0.001
10.966796875,154.052734375,794.072265625,15577.1484375,563.974609375,74959.9609375,0.0011,0.58,0.169345703125,0.457,4.46485712890625,0.0001192626953125,0.00672,0.001,0.0005381321289062499,0.032955078124999995,4.91015625,0.414345703125,30,300.0,50,376.767578125,2.24609375,10.0,40.71,7.69,0.4,0.01,0.001
10.966796875,995.166015625,935.224609375,15577.1484375,563.974609375,74959.9609375,0.0011,0.58,0.169345703125,0.457,4.46485712890625,0.0001192626953125,0.00672,0.001,0.0005381321289062499,0.032955078124999995,4.91015625,0.414345703125,30,300.0,50,376.767578125,2.24609375,10.0,40.71,7.69,0.4,0.01,0.001
10.966796875,995.166015625,794.072265625,12782.2265625,563.974609375,74959.9609375,0.0011,0.58,0.169345703125,0.457,4.46485712890625,0.0001192626953125,0.00672,0.001,0.0005381321289062499,0.032955078124999995,4.91015625,0.414345703125,30,300.0,50,376.767578125,2.24609375,10.0,40.71,7.69,0.4,0.01,0.001
10.966796875,995.166015625,794.072265625,15577.1484375,389.951171875,74959.9609375,0.0011,0.58,0.169345703125,0.457,4.46485712890625,0.0001192626953125,0.00672,0.001,0.0005381321289062499,0.032955078124999995,4.91015625,0.414345703125,30,300.0,50,376.767578125,2.24609375,10.0,40.71,7.69,0.4,0.01,0.001
10.966796875,995.166015625,794.072265625,15577.1484375,563.974609375,31067.3828125,0.0011,0.58,0.169345703125,0.457,4.46485712890625,0.0001192626953125,0.00672,0.001,0.0005381321289062499,0.032955078124999995,4.91015625,0.414345703125,30,300.0,50,376.767578125,2.24609375,10.0,40.71,7.69,0.4,0.01,0.001
10.966796875,995.166015625,794.072265625,15577.1484375,563.974609375,74959.9609375,0.0011,0.58,0.163603515625,0.457,4.46485712890625,0.0001192626953125,0.00672,0.001,0.0005381321289062499,0.032955078124999995,4.91015625,0.414345703125,30,300.0,50,376.767578125,2.24609375,10.0,40.71,7.69,0.4,0.01,0.001
